2025-11-12T02:07:59.411000,BDXNUSDT,SELL,0.0677161,5428.0,367.5629908
2025-11-12T02:08:01.188000,ALLOUSDT,BUY,0.4647,118.0,54.8346
2025-11-12T02:08:04.126000,JCTUSDT,BUY,0.0038364,66147.0,253.7663508
2025-11-12T02:08:06.560000,ALLOUSDT,BUY,0.4645,46.0,21.367
2025-11-12T02:08:08.291000,LSKUSDT,BUY,0.327742,2742.0,898.668564
2025-11-12T02:08:08.401000,APRUSDT,BUY,0.29591,32.0,9.46912
2025-11-12T02:08:09.146000,1000000BOBUSDT,SELL,0.04597,147.0,6.7575899999999995
2025-11-12T02:08:09.491000,LSKUSDT,BUY,0.327489,905.0,296.377545
2025-11-12T02:08:09.557000,ALLOUSDT,BUY,0.4665,28.0,13.062000000000001
2025-11-12T02:08:11.036000,STABLEUSDT,BUY,0.04834,111.0,5.36574
2025-11-12T02:08:11.036000,JCTUSDT,BUY,0.003841,1800.0,6.913799999999999
2025-11-12T02:08:11.173000,ALLOUSDT,BUY,0.4671,85.0,39.7035
2025-11-12T02:08:11.456000,LSKUSDT,BUY,0.3283,173.0,56.795899999999996
2025-11-12T02:08:14.192000,ALLOUSDT,BUY,0.4687,138.0,64.6806
2025-11-12T02:08:14.237000,1000000BOBUSDT,SELL,0.04586,797.0,36.550419999999995
2025-11-12T02:08:15.238000,ALLOUSDT,BUY,0.4694,23.0,10.796199999999999
2025-11-12T02:08:15.255000,ENAUSDT,SELL,0.3138,494.0,155.0172
2025-11-12T02:08:15.255000,UNIUSDT,SELL,8.514,18.0,153.25199999999998
2025-11-12T02:08:15.687000,ICPUSDT,BUY,6.207,25.0,155.17499999999998
2025-11-12T02:08:17.024000,ALLOUSDT,BUY,0.4695622,707.0,331.9804754
2025-11-12T02:08:17.219000,1000000BOBUSDT,SELL,0.0457,665.0,30.3905
2025-11-12T02:08:17.356000,CCUSDT,SELL,0.1256,10172.0,1277.6031999999998
2025-11-12T02:08:17.679000,SOLUSDT,BUY,155.34,0.23,35.7282
2025-11-12T02:08:17.679000,ZECUSDT,BUY,462.83,0.03,13.884899999999998
2025-11-12T02:08:18.107000,ALLOUSDT,BUY,0.472867,11662.0,5514.574954
2025-11-12T02:08:18.460000,1000000BOBUSDT,SELL,0.04562,2352.0,107.29824
2025-11-12T02:08:20.143000,ZECUSDT,BUY,462.82,0.083,38.41406
2025-11-12T02:08:20.143000,ALLOUSDT,BUY,0.475379,81.0,38.505699
2025-11-12T02:08:20.481000,币安人生USDT,SELL,0.16778,109.0,18.288020000000003
2025-11-12T02:08:20.489000,RESOLVUSDT,BUY,0.12959,55.0,7.1274500000000005
2025-11-12T02:08:20.489000,UAIUSDT,BUY,0.1704,101.0,17.2104
2025-11-12T02:08:21.173000,LSKUSDT,SELL,0.3269,91.0,29.7479
2025-11-12T02:08:21.173000,AIAUSDT,BUY,2.063325,8.0,16.5066
2025-11-12T02:08:21.173000,ALLOUSDT,BUY,0.478,69.0,32.982
2025-11-12T02:08:21.173000,JCTUSDT,BUY,0.00384,5494.0,21.09696
2025-11-12T02:08:21.177000,ETHUSDT,BUY,3451.05,0.007,24.15735
2025-11-12T02:08:21.394000,MMTUSDT,BUY,0.4587862,153.0,70.1942886
2025-11-12T02:08:22.123000,1000000BOBUSDT,SELL,0.0456287,3647.0,166.4078689
2025-11-12T02:08:22.310000,ALLOUSDT,BUY,0.4795331,30099.0,14433.466776899999
2025-11-12T02:08:23.151000,AIAUSDT,BUY,2.0635727,165.0,340.4894955
2025-11-12T02:08:23.157000,DOGEUSDT,SELL,0.17279,1121.0,193.69759
2025-11-12T02:08:23.315000,ALLOUSDT,BUY,0.4819,121.0,58.3099
2025-11-12T02:08:25.053000,ALLOUSDT,BUY,0.4816,23.0,11.076799999999999
2025-11-12T02:08:25.182000,LSKUSDT,BUY,0.3275,456.0,149.34
2025-11-12T02:08:25.423000,0GUSDT,BUY,1.3923295,1656.0,2305.697652
2025-11-12T02:08:25.423000,STABLEUSDT,BUY,0.0484421,12304.0,596.0315984
2025-11-12T02:08:26.606000,ALLOUSDT,BUY,0.4819,53.0,25.5407
2025-11-12T02:08:26.669000,LSKUSDT,BUY,0.327913,1000.0,327.913
2025-11-12T02:08:26.669000,JCTUSDT,BUY,0.003839,100000.0,383.9
2025-11-12T02:08:26.738000,GIGGLEUSDT,BUY,156.17616,13.77,2150.5457232
2025-11-12T02:08:28.404000,LSKUSDT,BUY,0.328359,7155.0,2349.408645
2025-11-12T02:08:28.556000,ALLOUSDT,BUY,0.4847,1300.0,630.11
2025-11-12T02:08:28.663000,PTBUSDT,BUY,0.03356,327.0,10.97412
2025-11-12T02:08:29.758000,ALLOUSDT,BUY,0.4838356,11425.0,5527.82173
2025-11-12T02:08:29.830000,METUSDT,SELL,0.4452,78.0,34.7256
2025-11-12T02:08:29.994000,PROMUSDT,SELL,10.48,0.7,7.335999999999999
2025-11-12T02:08:30.436000,JCTUSDT,BUY,0.00384,211026.0,810.33984
2025-11-12T02:08:30.519000,WLFIUSDT,BUY,0.1531,39583.0,6060.157300000001
2025-11-12T02:08:30.564000,BIOUSDT,BUY,0.07509,719.0,53.98971
2025-11-12T02:08:30.564000,TRUMPUSDT,SELL,7.868,2.59,20.37812
2025-11-12T02:08:31.265000,ALLOUSDT,BUY,0.4839,33.0,15.9687
2025-11-12T02:08:32.101000,LSKUSDT,BUY,0.329,16.0,5.264
2025-11-12T02:08:33.220000,ALLOUSDT,BUY,0.4820891,984.0,474.3756744
2025-11-12T02:08:33.220000,JCTUSDT,BUY,0.0038423,72032.0,276.7685536
2025-11-12T02:08:33.318000,CCUSDT,BUY,0.1261,1022.0,128.8742
2025-11-12T02:08:38.545000,PTBUSDT,BUY,0.0338103,2527.0,85.4386281
2025-11-12T02:08:38.581000,PROMUSDT,BUY,10.5311512,11.9,125.32069928
2025-11-12T02:08:48.472000,ALLOUSDT,SELL,0.4758,154.0,73.2732
2025-11-12T02:08:49.538000,ALLOUSDT,SELL,0.4757916,500.0,237.89579999999998
2025-11-12T02:08:52.360000,PROMUSDT,BUY,10.5544285,196.0,2068.667986
2025-11-12T02:08:54.226000,LSKUSDT,SELL,0.3269,1103.0,360.57070000000004
2025-11-12T02:08:54.793000,FOLKSUSDT,BUY,5.659,5.2,29.4268
2025-11-12T02:09:00.381000,PROMUSDT,BUY,10.599,12.5,132.4875
2025-11-12T02:09:02.071000,PROMUSDT,BUY,10.585,6.3,66.6855
2025-11-12T02:09:07.297000,PROMUSDT,BUY,10.656,1.0,10.656
2025-11-12T02:09:08.410000,PROMUSDT,BUY,10.654,5.0,53.269999999999996
2025-11-12T02:09:09.480000,PROMUSDT,BUY,10.6884565,89.8,959.8233936999999
2025-11-12T02:09:10.134000,ETHUSDT,BUY,3452.64,0.198,683.62272
2025-11-12T02:09:12.185000,PROMUSDT,BUY,10.6708148,8.1,86.43359988
2025-11-12T02:09:13.098000,ETHUSDT,BUY,3453.18,0.291,1004.8753799999998
2025-11-12T02:09:13.100000,ZECUSDT,BUY,465.97,0.829,386.28913
2025-11-12T02:09:14.223000,ETHUSDT,BUY,3453.45,0.09,310.8105
2025-11-12T02:09:24.243000,ZECUSDT,BUY,467.13,0.05,23.3565
2025-11-12T02:09:25.392000,ASTERUSDT,BUY,1.1179,188.0,210.16519999999997
2025-11-12T02:09:25.604000,COMMONUSDT,BUY,0.0110435,7782.0,85.940517
2025-11-12T02:09:33.415000,ETHUSDT,BUY,3453.76,25.499,88067.42624
2025-11-12T02:09:34.383000,BTCUSDT,BUY,103295.1,0.002,206.5902
2025-11-12T02:09:49.132000,ZECUSDT,BUY,468.15,0.113,52.90095
2025-11-12T02:09:49.431000,SOLUSDC,SELL,155.36,0.09,13.9824
2025-11-12T02:09:49.431000,BNBUSDT,SELL,964.03,0.06,57.8418
2025-11-12T02:09:49.431000,BTCUSDT,SELL,103270.5,0.001,103.2705
2025-11-12T02:09:49.431000,ADAUSDT,SELL,0.5608,9.0,5.0472
2025-11-12T02:09:50.157000,ZECUSDT,BUY,468.11,11.102,5196.95722
2025-11-12T02:09:51.569000,HIVEUSDT,BUY,0.12694,475.0,60.2965
2025-11-12T02:09:52.478000,ZECUSDT,BUY,467.95,0.314,146.9363
2025-11-12T02:10:07.076000,PTBUSDT,SELL,0.0334992,5216.0,174.7318272
2025-11-12T02:10:14.415000,ZECUSDT,BUY,469.24,0.074,34.72376
2025-11-12T02:10:15.493000,ZECUSDT,BUY,469.59,2.5,1173.975
2025-11-12T02:10:19.112000,ZECUSDT,BUY,470.07,2.464,1158.2524799999999
2025-11-12T02:10:20.313000,ZECUSDT,BUY,469.9,0.024,11.2776
2025-11-12T02:10:20.664000,DASHUSDT,BUY,69.28,55.203,3824.4638400000003
2025-11-12T02:10:22.181000,ZECUSDT,BUY,470.14,0.573,269.39021999999994
2025-11-12T02:10:26.102000,CCUSDT,SELL,0.125,45.0,5.625
2025-11-12T02:10:26.377000,ASTERUSDT,BUY,1.1192979,494.0,552.9331626000001
2025-11-12T02:10:26.400000,ZECUSDT,BUY,470.21,1.124,528.51604
2025-11-12T02:10:27.432000,ALLOUSDT,SELL,0.4657537,1112.0,517.9181144
2025-11-12T02:10:29.069000,ALLOUSDT,SELL,0.465,878.0,408.27000000000004
2025-11-12T02:10:30.641000,CCUSDT,SELL,0.1246437,7892.0,983.6880804
2025-11-12T02:10:31.603000,ALLOUSDT,SELL,0.4645,81.0,37.624500000000005
2025-11-12T02:10:31.644000,CCUSDT,SELL,0.1251939,2222.0,278.1808458
2025-11-12T02:10:34.094000,ALLOUSDT,SELL,0.4640408,8740.0,4055.7165919999998
2025-11-12T02:10:35.453000,ALLOUSDT,SELL,0.4622,331.0,152.9882
2025-11-12T02:10:37.327000,ALLOUSDT,SELL,0.4629,553.0,255.9837
2025-11-12T02:10:42.366000,CCUSDT,BUY,0.1255,46.0,5.773
2025-11-12T02:10:43.970000,ALLOUSDT,SELL,0.4624,327.0,151.2048
2025-11-12T02:10:48.156000,MERLUSDT,SELL,0.37015,56.0,20.7284
2025-11-12T02:10:49.615000,ALLOUSDT,SELL,0.4615,21.0,9.691500000000001
2025-11-12T02:10:50.485000,ASTERUSDT,BUY,1.1191,102.0,114.1482
2025-11-12T02:10:50.512000,AIAUSDT,BUY,2.1038835,388.0,816.306798
2025-11-12T02:10:52.177000,AIAUSDT,BUY,2.0988,7.0,14.691600000000001
2025-11-12T02:10:55.134000,ZECUSDT,BUY,471.26,1.0,471.26
2025-11-12T02:10:56.233000,ZECUSDT,BUY,471.18,1.323,623.37114
2025-11-12T02:10:57.115000,AIAUSDT,BUY,2.0904,36.0,75.25439999999999
2025-11-12T02:10:59.628000,ZECUSDT,BUY,471.47,0.07,33.002900000000004
2025-11-12T02:10:59.628000,ETHUSDT,BUY,3451.73,0.012,41.42076
2025-11-12T02:11:00.122000,AIAUSDT,BUY,2.094,10.0,20.939999999999998
2025-11-12T02:11:01.177000,ZECUSDT,BUY,471.37,5.347,2520.41539
2025-11-12T02:11:06.330000,ALLOUSDT,SELL,0.4591561,1187.0,545.0182907
2025-11-12T02:11:10.829000,AIAUSDT,BUY,2.0749594,770.0,1597.718738
2025-11-12T02:11:12.102000,ZECUSDT,BUY,472.21,0.897,423.57237
2025-11-12T02:11:13.150000,ZECUSDT,BUY,472.86,33.899,16029.481140000002
2025-11-12T02:11:13.472000,ALLOUSDT,SELL,0.459,82.0,37.638
2025-11-12T02:11:22.170000,ZECUSDT,BUY,472.93,0.011,5.20223
2025-11-12T02:11:23.211000,FORMUSDT,SELL,0.4481,48.2,21.59842
2025-11-12T02:11:24.052000,ZECUSDT,BUY,472.88,0.65,307.372
2025-11-12T02:11:37.649000,APRUSDT,SELL,0.2943542,2782.0,818.8933844000001
2025-11-12T02:11:38.559000,ZECUSDT,BUY,472.74,0.066,31.200840000000003
2025-11-12T02:11:41.167000,LSKUSDT,BUY,0.328736,504.0,165.682944
2025-11-12T02:11:44.693000,PROMUSDT,SELL,10.4468657,70.0,731.280599
2025-11-12T02:11:47.283000,AIAUSDT,BUY,2.0868193,62.0,129.3827966
2025-11-12T02:11:49.635000,LSKUSDT,BUY,0.3298,106.0,34.9588
2025-11-12T02:11:51.477000,AIAUSDT,BUY,2.0880152,546.0,1140.0562992
2025-11-12T02:11:52.621000,AIAUSDT,BUY,2.0901,4.0,8.3604
2025-11-12T02:11:53.644000,LSKUSDT,BUY,0.3315,31.0,10.2765
2025-11-12T02:11:54.658000,LSKUSDT,BUY,0.3309,20.0,6.618
2025-11-12T02:11:54.658000,AIAUSDT,BUY,2.0948,5.0,10.474
2025-11-12T02:11:58.360000,PROMUSDT,SELL,10.3881086,345.3,3587.0138995800003
2025-11-12T02:11:59.125000,PTBUSDT,BUY,0.0339013,61087.0,2070.9287131
2025-11-12T02:11:59.447000,PROMUSDT,SELL,10.3863463,17.9,185.91559876999997
2025-11-12T02:12:02.100000,ZECUSDT,SELL,470.34,1.162,546.5350799999999
2025-11-12T02:12:05.138000,ZECUSDT,SELL,469.94,0.185,86.9389
2025-11-12T02:12:07.155000,ZECUSDT,SELL,470.75,0.549,258.44175
2025-11-12T02:12:07.613000,AIAUSDT,BUY,2.0908244,1518.0,3173.8714391999997
2025-11-12T02:12:08.527000,KITEUSDT,SELL,0.0808535,359.0,29.026406499999997
2025-11-12T02:12:18.544000,AXSUSDT,BUY,1.379,28.0,38.612
2025-11-12T02:12:22.636000,BLUAIUSDT,BUY,0.0128573,66016.0,848.7875168
2025-11-12T02:12:29.098000,DASHUSDT,BUY,70.03,0.359,25.14077
2025-11-12T02:12:29.385000,1000000BOBUSDT,BUY,0.04626,713.0,32.983380000000004
2025-11-12T02:12:29.543000,ZECUSDT,BUY,474.5,1.155,548.0475
2025-11-12T02:12:31.063000,ZECUSDT,BUY,474.48,0.327,155.15496000000002
2025-11-12T02:12:32.067000,ZECUSDT,BUY,474.32,0.095,45.0604
2025-11-12T02:12:32.067000,ASTERUSDT,BUY,1.1214,36.0,40.3704
2025-11-12T02:12:32.213000,DASHUSDT,BUY,70.09,28.652,2008.2186800000002
2025-11-12T02:12:33.145000,ALLOUSDT,BUY,0.4638,112.0,51.9456
2025-11-12T02:12:33.369000,UNIUSDT,BUY,8.4977,332.0,2821.2364000000002
2025-11-12T02:12:33.370000,KITEUSDT,SELL,0.0809628,19482.0,1577.3172696
2025-11-12T02:12:33.370000,BTCUSDT,BUY,103300.0,0.058,5991.400000000001
2025-11-12T02:12:33.369000,ZECUSDT,BUY,476.29,22.42,10678.421800000002
2025-11-12T02:12:33.370000,XRPUSDT,BUY,2.4016,1399.7,3361.5195200000003
2025-11-12T02:12:33.382000,PUMPUSDT,BUY,0.004102,41121.0,168.678342
2025-11-12T02:12:34.484000,ZECUSDT,BUY,476.11,3.384,1611.15624
2025-11-12T02:12:35.154000,AIAUSDT,BUY,2.0927,4.0,8.3708
2025-11-12T02:12:35.155000,币安人生USDT,BUY,0.16781,102.0,17.116619999999998
2025-11-12T02:12:35.268000,DASHUSDT,BUY,70.04,17.984,1259.5993600000002
2025-11-12T02:12:35.292000,BTCUSDT,SELL,103302.2,0.025,2582.5550000000003
2025-11-12T02:12:35.358000,LSKUSDT,BUY,0.328365,15370.0,5046.97005
2025-11-12T02:12:35.369000,XRPUSDT,SELL,2.4019,13.9,33.38641
2025-11-12T02:12:35.453000,ALLOUSDT,BUY,0.4628,60.0,27.768
2025-11-12T02:12:35.588000,ZECUSDT,BUY,476.02,0.1,47.602000000000004
2025-11-12T02:12:36.198000,1000000BOBUSDT,BUY,0.04629,254.0,11.75766
2025-11-12T02:12:36.198000,TAKEUSDT,BUY,0.27377,91.0,24.91307
2025-11-12T02:12:38.101000,ZECUSDT,BUY,476.94,0.684,326.22696
2025-11-12T02:12:39.394000,ZECUSDT,BUY,477.38,0.159,75.90342
2025-11-12T02:12:40.174000,COAIUSDT,SELL,0.897,100.0,89.7
2025-11-12T02:12:40.289000,ONUSDT,BUY,0.1236927,193.0,23.8726911
2025-11-12T02:12:40.426000,ZECUSDT,BUY,477.82,0.294,140.47907999999998
2025-11-12T02:12:40.572000,GIGGLEUSDT,SELL,154.69365,16.49,2550.8982884999996
2025-11-12T02:12:41.470000,ZECUSDT,BUY,477.49,2.188,1044.7481200000002
2025-11-12T02:12:43.200000,VELODROMEUSDT,BUY,0.04948,603.0,29.836440000000003
2025-11-12T02:12:43.609000,FLUXUSDT,BUY,0.1881034,4548.0,855.4942632
2025-11-12T02:12:45.549000,ETHUSDT,BUY,3454.37,1.395,4818.84615
2025-11-12T02:12:48.420000,FLUXUSDT,BUY,0.1887,3968.0,748.7616
2025-11-12T02:12:49.396000,JCTUSDT,BUY,0.003834,2995.0,11.48283
2025-11-12T02:13:20.288000,ZECUSDT,BUY,475.75,0.503,239.30225000000002
2025-11-12T02:13:24.407000,PTBUSDT,BUY,0.0338891,9098.0,308.32303179999997
